show_id,type,title,country,date_added,release_year,rating,listed_in,Date,Open,High,Low,Close,Adj_close,Volume
s7323,Movie,Lizzie Borden Took an Ax,United States,7/25/2016,2014,TV-14,Thrillers,8/11/2016,94.6,96.33,94.37,95.89,95.89,8547700
s5828,TV Show,LEGO Bionicle: The Journey to One,United States,7/29/2016,2016,TV-Y7,Kids' TV,8/12/2016,95.53,96.83,95.08,96.59,96.59,6592900
s5829,Movie,Tallulah,United States,7/29/2016,2016,TV-MA,"Dramas, Independent Movies",8/15/2016,96.83,96.91,95.24,95.31,95.31,7304600
s5822,Movie,Children of God,United Kingdom,8/1/2016,1994,TV-MA,Documentaries,8/16/2016,95.19,95.61,94.4,95.12,95.12,6311300
s5823,TV Show,Cocaine,United Kingdom,8/1/2016,2005,TV-14,"British TV Shows, Crime TV Shows, Docuseries",8/17/2016,94.94,96.93,94.85,96.37,96.37,8315600
s5824,TV Show,Edge of the Universe,United Kingdom,8/1/2016,2008,TV-G,"British TV Shows, Docuseries, Science & Nature TV",8/18/2016,95.98,97.22,95.17,96.16,96.16,7252600
s5825,Movie,Interview with a Serial Killer,United States,8/1/2016,2008,TV-MA,Documentaries,8/19/2016,96.05,96.78,95.51,95.87,95.87,6942900
s5826,TV Show,La Esclava Blanca,Colombia,8/1/2016,2016,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",8/22/2016,95.67,96.13,94.95,95.26,95.26,5830500
s5827,Movie,Real Crime: Diamond Geezers,United Kingdom,8/1/2016,2008,TV-14,Documentaries,8/23/2016,95.68,96.59,95.48,95.94,95.94,5239100
s6180,Movie,APEX: The Story of the Hypercar,United States,8/1/2016,2016,NR,Documentaries,8/24/2016,96.13,96.36,94.91,95.18,95.18,6276500
s6254,TV Show,Battlefield Recovery,United Kingdom,8/1/2016,2016,TV-PG,"British TV Shows, Docuseries, Reality TV",8/25/2016,96.38,98.25,96.04,97.32,97.32,10823100
s6979,Movie,Hitler's Olympics,United Kingdom,8/1/2016,2016,TV-PG,"Documentaries, Sports Movies",8/26/2016,97.33,97.95,96.57,97.58,97.58,6617600
s6984,Movie,Holding the Man,Australia,8/1/2016,2015,TV-MA,"Dramas, International Movies, LGBTQ Movies",8/29/2016,96.97,98.45,96.57,97.3,97.3,8008400
s7020,Movie,How to Win the US Presidency,United States,8/1/2016,2016,TV-PG,Documentaries,8/30/2016,97.84,98.85,97.14,97.45,97.45,6093500
s7344,TV Show,Love Cuisine,Taiwan,8/1/2016,2015,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",8/31/2016,97.48,97.88,96.76,97.45,97.45,4690600
s7469,TV Show,Miss Rose,Taiwan,8/1/2016,2015,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",9/1/2016,97.81,97.98,96.92,97.38,97.38,4148600
s7811,TV Show,Queen of No Marriage,Taiwan,8/1/2016,2009,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",9/2/2016,97.9,98.18,97.01,97.38,97.38,4247200
s5821,Movie,Lavell Crawford: Can a Brother Get Some Love?,United States,8/2/2016,2011,TV-MA,Stand-Up Comedy,9/6/2016,97.76,100.32,97.65,100.09,100.09,9036100
s5820,Movie,David Cross: Making America Great Again!,United States,8/5/2016,2016,TV-MA,Stand-Up Comedy,9/7/2016,100.11,100.19,98.42,99.15,99.15,6468500
s5816,Movie,Jim Gaffigan: Beyond the Pale,United States,8/11/2016,2005,TV-14,Stand-Up Comedy,9/8/2016,99.23,100.05,98.82,99.66,99.66,5201200
s5817,Movie,Jim Gaffigan: King Baby,United States,8/11/2016,2009,TV-PG,Stand-Up Comedy,9/9/2016,99.06,99.39,96.5,96.5,96.5,7373300
s5818,Movie,Jim Gaffigan: Mr. Universe,United States,8/11/2016,2012,TV-14,Stand-Up Comedy,9/12/2016,95.91,99.29,95.71,99.05,99.05,7718400
s5819,Movie,Jim Gaffigan: Obsessed,United States,8/11/2016,2014,TV-14,Stand-Up Comedy,9/13/2016,97.17,98,95.33,96.09,96.09,11788100
s5988,Movie,13 Cameras,United States,8/13/2016,2015,NR,"Horror Movies, Independent Movies, Thrillers",9/14/2016,97.35,98.35,96.96,97.01,97.01,8481000
s5812,TV Show,Behind Enemy Lines,United States,8/15/2016,2001,TV-14,"British TV Shows, Docuseries",9/15/2016,97.23,97.97,96.53,97.34,97.34,5293500
s5813,TV Show,Caught on Camera,United Kingdom,8/15/2016,2015,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",9/16/2016,97.1,99.49,97.04,99.48,99.48,9445100
s5814,Movie,Louis C.K.: Live at the Comedy Store,United States,8/15/2016,2015,66 min,Movies,9/19/2016,99.9,100.35,97.82,98.06,98.06,8616200
s5815,Movie,Real Crime: Supermarket Heist (Tesco Bomber),United Kingdom,8/15/2016,2010,TV-14,Documentaries,9/20/2016,98.78,99.16,97.66,98.25,98.25,4736800
s6279,Movie,Being AP,United Kingdom,8/15/2016,2015,TV-14,"Documentaries, International Movies, Sports Movies",9/21/2016,96.9,97.1,93.26,94.88,94.88,20042200
s7136,Movie,John & Jane,India,8/15/2016,2005,TV-14,"Documentaries, International Movies",9/22/2016,95.54,95.88,94.23,95.83,95.83,11215000
s5811,Movie,I'll Sleep When I'm Dead,United States,8/19/2016,2016,TV-MA,"Documentaries, Music & Musicals",9/23/2016,95.75,96.97,95.43,95.94,95.94,6179500
s6083,Movie,Abzurdah,Argentina,8/25/2016,2015,TV-MA,"Dramas, International Movies",9/26/2016,95.38,95.38,94.04,94.56,94.56,6739200
s7141,TV Show,Jonathan Strange & Mr Norrell,United Kingdom,8/25/2016,2015,TV-14,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",9/27/2016,95.04,97.64,95,97.07,97.07,9680100
s5808,TV Show,Glitter Force,Japan,8/26/2016,2016,TV-Y7,"Anime Series, Kids' TV",9/28/2016,97.1,97.59,96.02,97.48,97.48,7235100
s5809,Movie,Jeff Foxworthy and Larry the Cable Guy: Weâ€™ve Been Thinking...,United States,8/26/2016,2016,TV-14,Stand-Up Comedy,9/29/2016,97.31,98.31,96.6,96.67,96.67,6217600
s5810,Movie,XOXO,United States,8/26/2016,2016,TV-MA,"Dramas, Music & Musicals",9/30/2016,96.9,99.53,96.79,98.55,98.55,9807900
s6339,Movie,Blue Is the Warmest Color,"France, Belgium, Spain",8/26/2016,2013,NC-17,"Dramas, Independent Movies, International Movies",10/3/2016,98,103.39,98,102.63,102.63,15344500
s5802,TV Show,Conspiracy,United Kingdom,9/1/2016,2015,TV-14,"British TV Shows, Docuseries",10/4/2016,103.19,104.44,101.86,102.34,102.34,12143100
s5803,TV Show,Dead Set,United Kingdom,9/1/2016,2008,TV-MA,"British TV Shows, TV Horror, TV Thrillers",10/5/2016,103.5,106.97,103.43,106.28,106.28,12942900
s5804,TV Show,Forensic Files,United States,9/1/2016,2011,TV-MA,"Crime TV Shows, Docuseries, Science & Nature TV",10/6/2016,104.97,105.47,103.88,105.07,105.07,6587700
s5805,Movie,Saudi Arabia Uncovered,United Kingdom,9/1/2016,2016,TV-14,Documentaries,10/7/2016,103.98,106.5,103.55,104.82,104.82,8659500
s5806,TV Show,The Fierce Wife,Taiwan,9/1/2016,2010,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",10/10/2016,103.18,104.53,102.76,103.33,103.33,6699700
s5807,TV Show,Witches: A Century of Murder,United Kingdom,9/1/2016,2015,TV-14,"British TV Shows, Crime TV Shows, Docuseries",10/11/2016,102.31,102.9,99.86,100.59,100.59,9032900
s6051,Movie,A Noble Intention,Netherlands,9/1/2016,2015,TV-MA,"Dramas, International Movies",10/12/2016,100.88,102.47,99.22,99.5,99.5,7426500
s6357,Movie,Bon Bini Holland,Netherlands,9/1/2016,2015,TV-MA,"Comedies, International Movies",10/13/2016,98.01,100.5,97.63,100.23,100.23,8319300
s6654,Movie,Dukhtar,"Pakistan, Norway, United States",9/1/2016,2014,TV-14,"Dramas, Independent Movies, International Movies",10/14/2016,101.59,102.1,100.35,101.47,101.47,9531100
s6664,TV Show,Easy Fortune Happy Life,Taiwan,9/1/2016,2009,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",10/17/2016,100.5,100.73,98.38,99.8,99.8,26589500
s6749,Movie,Figaro Pho,United Kingdom,9/1/2016,2008,TV-Y7,"Children & Family Movies, Comedies",10/18/2016,116.63,119.82,116.5,118.79,118.79,42168200
s6815,Movie,Full Out,"Canada, United States",9/1/2016,2015,TV-PG,"Children & Family Movies, Dramas, Sports Movies",10/19/2016,118.25,122.45,118,121.87,121.87,21981700
s6825,TV Show,Game Winning Hit,Taiwan,9/1/2016,2009,TV-MA,"International TV Shows, TV Comedies, TV Dramas",10/20/2016,121.97,123.75,121.06,123.35,123.35,14492800
s6986,Movie,Holy Hell,United States,9/1/2016,2016,NR,Documentaries,10/21/2016,122.5,127.85,122.31,127.5,127.5,18832400
s7360,TV Show,Lucky Days,China,9/1/2016,2010,TV-PG,"International TV Shows, Romantic TV Shows, TV Comedies",10/24/2016,127.42,129.29,126.15,127.33,127.33,15980700
s7642,Movie,Off Course,Spain,9/1/2016,2015,TV-MA,"Comedies, International Movies",10/25/2016,126.52,128.06,125.75,126.51,126.51,8253900
s8086,TV Show,Station Horizon,Switzerland,9/1/2016,2015,TV-MA,"International TV Shows, TV Comedies, TV Dramas",10/26/2016,126.29,128.72,125.75,126.97,126.97,8602400
s8561,TV Show,The Womanizer,China,9/1/2016,2010,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",10/27/2016,127.43,128.18,125.93,126.47,126.47,6914200
s8568,TV Show,The Year of Happiness and Love,Taiwan,9/1/2016,2009,TV-PG,"International TV Shows, Romantic TV Shows, TV Comedies",10/28/2016,126.08,128.93,126.01,126.57,126.57,7077300
s8706,Movie,We Need to Talk,Spain,9/1/2016,2016,TV-MA,"Comedies, International Movies, Romantic Movies",10/31/2016,126.85,126.9,124.4,124.87,124.87,6517500
s5800,TV Show,Chef's Table: France,,9/2/2016,2016,TV-14,Docuseries,11/1/2016,124.98,125.83,121.8,123.3,123.3,6978600
s5801,TV Show,Kulipari: An Army of Frogs,United States,9/2/2016,2016,TV-Y7,Kids' TV,11/2/2016,122.83,124.07,121.83,122.34,122.34,4816500
s6687,Movie,Elstree 1976,United Kingdom,9/6/2016,2015,TV-PG,Documentaries,11/3/2016,122.31,123.72,121.84,122.14,122.14,5041300
s6823,TV Show,Galavant,United States,9/7/2016,2016,TV-PG,"TV Action & Adventure, TV Comedies",11/4/2016,122,123.43,121.62,122.03,122.03,5077700
s5799,Movie,Jandino: Whatever it Takes,United Kingdom,9/9/2016,2016,TV-MA,Stand-Up Comedy,11/7/2016,124.26,125.75,123.37,124.58,124.58,5827100
s5798,Movie,Extremis,United States,9/13/2016,2016,TV-PG,Documentaries,11/8/2016,124.12,125.81,123.22,124.34,124.34,4690800
s5797,Movie,Sample This,United States,9/15/2016,2012,TV-14,"Documentaries, Music & Musicals",11/9/2016,121.84,123.65,120.86,122.19,122.19,7705700
s7567,Movie,Natural Born Pranksters,United States,9/15/2016,2016,R,Comedies,11/10/2016,122.76,122.97,113.7,115.42,115.42,19718700
s8701,TV Show,Wartime Portraits,Poland,9/15/2016,2014,TV-MA,"Docuseries, International TV Shows",11/11/2016,114.9,116.63,113.11,114.78,114.78,11080300
s5793,Movie,ARQ,"Canada, United States",9/16/2016,2016,TV-MA,"International Movies, Sci-Fi & Fantasy, Thrillers",11/14/2016,114.75,115.9,110.68,113.38,113.38,9932400
s5794,Movie,Cedric the Entertainer: Live from the Ville,United States,9/16/2016,2016,TV-MA,Stand-Up Comedy,11/15/2016,114.55,116.41,113.09,113.59,113.59,7445100
s5795,Movie,Louis C.K.: Hilarious,United States,9/16/2016,2010,84 min,Movies,11/16/2016,112.96,116.12,111.81,115.19,115.19,5933700
s5796,Movie,The White Helmets,United Kingdom,9/16/2016,2016,TV-PG,Documentaries,11/17/2016,115.13,116.81,113.56,115.03,115.03,6232700
s7823,Movie,Raiders!: The Story of the Greatest Fan Film Ever Made,United States,9/16/2016,2015,NR,Documentaries,11/18/2016,115.73,116.42,113.51,115.21,115.21,6746800
s7726,TV Show,Penny Dreadful,"Ireland, United Kingdom, United States",9/17/2016,2016,TV-MA,"TV Dramas, TV Horror, TV Mysteries",11/21/2016,116.2,118.72,116.19,117.96,117.96,7064500
s5787,Movie,"Karol Modzelewski, Åukasz â€žLotekâ€ Lodkowski No Offense",,9/19/2016,2016,TV-MA,Stand-Up Comedy,11/22/2016,118.32,119.46,116.98,118.04,118.04,7007200
s5788,Movie,"Katarzyna Piasecka, RafaÅ‚ PaczeÅ› Seriously Funny",,9/19/2016,2016,TV-MA,Stand-Up Comedy,11/23/2016,117.76,118.89,117.31,117.69,117.69,4521300
s5789,Movie,"Mariusz KaÅ‚amaga, Karol Kopiec, Wiolka Walaszczyk Hilarious Trio",,9/19/2016,2016,TV-MA,Stand-Up Comedy,11/25/2016,117.64,118.39,117.18,117.41,117.41,1616300
s5790,Movie,"RafaÅ‚ BanaÅ›, MichaÅ‚ Leja Laugh out Loud",,9/19/2016,2016,TV-MA,Stand-Up Comedy,11/28/2016,117.05,117.62,115.71,116.93,116.93,5278900
s5791,Movie,The Best of RafaÅ‚ Rutkowski Olka SzczÄ™Å›niak,,9/19/2016,2016,TV-MA,Stand-Up Comedy,11/29/2016,117.3,119.18,117.13,117.51,117.51,7082300
s5792,Movie,"Tomasz Jachimek, Jacek Stramik Laugh at Live",,9/19/2016,2016,TV-MA,Stand-Up Comedy,11/30/2016,119,120.37,116.39,117,117,7715100
s6265,TV Show,Beauty & the Beast,Canada,9/19/2016,2016,TV-14,"Crime TV Shows, Romantic TV Shows, TV Dramas",12/1/2016,117.52,118.68,113.95,117.22,117.22,8636900
s8300,Movie,The First Line,"United States, Greece, United Kingdom",9/20/2016,2014,TV-14,"Dramas, Independent Movies",12/2/2016,116.75,120.98,116.75,120.81,120.81,8953600
s7730,TV Show,Person of Interest,United States,9/22/2016,2016,TV-14,"Crime TV Shows, TV Action & Adventure, TV Dramas",12/5/2016,120.73,120.75,118.4,119.16,119.16,7626300
s5784,Movie,Audrie & Daisy,United States,9/23/2016,2016,TV-MA,Documentaries,12/6/2016,120.1,124.79,119.42,124.57,124.57,11513200
s5785,Movie,Iliza Shlesinger: Confirmed Kills,United States,9/23/2016,2016,TV-MA,Stand-Up Comedy,12/7/2016,124.48,125.75,123.25,125.39,125.39,8204700
s5786,TV Show,VeggieTales in the House,United States,9/23/2016,2016,TV-Y,Kids' TV,12/8/2016,125.4,126.35,122.16,123.24,123.24,8987700
s5783,Movie,Amanda Knox,"Denmark, United States",9/30/2016,2016,TV-MA,Documentaries,12/9/2016,123.78,124.3,121.73,122.88,122.88,4700800
s5763,TV Show,Be with Me,Taiwan,10/1/2016,2015,TV-PG,"International TV Shows, Romantic TV Shows, TV Dramas",12/12/2016,122.84,124.03,122.3,122.83,122.83,3917600
s5764,TV Show,Be with You,Taiwan,10/1/2016,2015,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",12/13/2016,123.51,125.09,122.78,123.78,123.78,5564500
s5765,Movie,Bombshell,New Zealand,10/1/2016,2016,TV-MA,Dramas,12/14/2016,123.43,124.4,122.5,123.44,123.44,6110300
s5766,Movie,ChatÃ´: The King of Brazil,Brazil,10/1/2016,2015,TV-MA,"Dramas, International Movies",12/15/2016,123.44,127.43,122.95,125,125,7376200
s5767,TV Show,Fall in Love with Me,Taiwan,10/1/2016,2014,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",12/16/2016,126.39,126.68,124.01,124.22,124.22,7868000
s5768,Movie,Harud,India,10/1/2016,2010,TV-MA,"Dramas, International Movies",12/19/2016,124.3,126.44,122.87,125.45,125.45,4867300
s5769,TV Show,Love Cheque Charge,Taiwan,10/1/2016,2014,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",12/20/2016,125.46,126.3,124.64,125.12,125.12,3937800
s5770,TV Show,Masha's Spooky Stories,"United States, Russia",10/1/2016,2012,TV-Y,Kids' TV,12/21/2016,125.53,127.74,125,126.5,126.5,6514800
s5771,Movie,Much Ado About Nothing,"Chile, United States, France",10/1/2016,2016,TV-MA,"Dramas, Independent Movies, International Movies",12/22/2016,126.84,127.5,125.18,125.58,125.58,4160700
s5772,TV Show,Murphy's Law of Love,Taiwan,10/1/2016,2015,TV-PG,"International TV Shows, Romantic TV Shows, TV Comedies",12/23/2016,125.61,126.28,125.08,125.59,125.59,2010400
s5773,Movie,My Big Night,Spain,10/1/2016,2015,TV-MA,"Comedies, International Movies, Music & Musicals",12/27/2016,126.24,129.05,125.7,128.35,128.35,5288200
s5774,Movie,My Little Pony Equestria Girls: Legend of Everfree,"United States, Canada",10/1/2016,2016,TV-Y7,"Children & Family Movies, Comedies",12/28/2016,129.07,129.07,125.76,125.89,125.89,4389200
s5775,TV Show,Old Money,United States,10/1/2016,2015,TV-MA,"International TV Shows, TV Comedies, TV Dramas",12/29/2016,125.95,126.14,124.2,125.33,125.33,3445100
s5776,Movie,Pac's Scary Halloween,,10/1/2016,2016,TV-Y7,Movies,12/30/2016,126.24,126.57,123.6,123.8,123.8,4455400
s5777,Movie,Riphagen - The Untouchable,Netherlands,10/1/2016,2016,TV-14,"Dramas, International Movies",1/3/2017,124.96,128.19,124.31,127.49,127.49,9437900
s5778,TV Show,Someone Like You,Taiwan,10/1/2016,2015,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",1/4/2017,127.49,130.17,126.55,129.41,129.41,7843600
s5779,Movie,Umrika,India,10/1/2016,2015,TV-MA,"Dramas, Independent Movies, International Movies",1/5/2017,129.22,132.75,128.9,131.81,131.81,10185500
s5780,Movie,Unchained: The Untold Story of Freestyle Motocross,United States,10/1/2016,2016,TV-MA,"Documentaries, Sports Movies",1/6/2017,132.08,133.88,129.81,131.07,131.07,10657900
s5781,Movie,Welcome Mr. President,Italy,10/1/2016,2013,TV-MA,"Comedies, International Movies",1/9/2017,131.48,131.99,129.89,130.95,130.95,5771800
s5782,TV Show,When I See You Again,Taiwan,10/1/2016,2015,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",1/10/2017,131.27,132.22,129.29,129.89,129.89,5985800
s6460,TV Show,Chewin' the Fat,United Kingdom,10/1/2016,1999,TV-14,"British TV Shows, TV Comedies",1/11/2017,130.91,131.5,129.25,130.5,130.5,5615100
s7879,TV Show,Robotech,"United States, Japan",10/1/2016,1985,TV-MA,Anime Series,1/12/2017,130.63,130.85,128.5,129.18,129.18,5388900
s8031,TV Show,Skin Wars,United States,10/1/2016,2016,TV-14,Reality TV,1/13/2017,131.15,133.93,130.58,133.7,133.7,10515000
s5762,Movie,LEGO Jurassic World: The Indominus Escape,United States,10/4/2016,2016,TV-Y7,"Children & Family Movies, Comedies",1/17/2017,135.04,135.4,132.09,132.89,132.89,12220200
s5758,Movie,13TH,United States,10/7/2016,2016,TV-MA,Documentaries,1/18/2017,133.21,133.65,131.06,133.26,133.26,16168600
s5759,Movie,Russell Peters: Almost Famous,United States,10/7/2016,2016,TV-MA,Stand-Up Comedy,1/19/2017,142.01,143.46,138.25,138.41,138.41,23203400
s5760,TV Show,StoryBots Super Songs,United States,10/7/2016,2016,TV-Y,Kids' TV,1/20/2017,139.36,140.79,137.66,138.6,138.6,9497400
s5761,Movie,The Siege of Jadotville,"Ireland, South Africa",10/7/2016,2016,TV-MA,"Action & Adventure, Dramas, International Movies",1/23/2017,138.65,139.49,137.31,137.39,137.39,7433900
s5757,Movie,Justin Timberlake + the Tennessee Kids,United States,10/12/2016,2016,TV-MA,Music & Musicals,1/24/2017,138.11,140.93,137.03,140.11,140.11,7754700
s5756,Movie,Mascots,United States,10/13/2016,2016,TV-MA,Comedies,1/25/2017,140.8,141.39,139.05,139.52,139.52,7238100
s5755,Movie,Sky Ladder: The Art of Cai Guo-Qiang,United States,10/14/2016,2016,TV-MA,Documentaries,1/26/2017,140.45,141.21,138.51,138.96,138.96,6038300
s5747,Movie,A Mighty Team,France,10/15/2016,2016,TV-MA,"Comedies, International Movies, Sports Movies",1/27/2017,139.46,142.49,139,142.45,142.45,8323900
s5748,Movie,Berserk: The Golden Age Arc I - The Egg of the King,Japan,10/15/2016,2012,TV-MA,"Action & Adventure, Anime Features, International Movies",1/30/2017,141.77,141.97,138.8,141.22,141.22,8122500
s5749,Movie,Bleach The Movie: Fade to Black,Japan,10/15/2016,2008,TV-PG,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",1/31/2017,140.55,141.83,139.7,140.71,140.71,4411600
s5750,Movie,Bleach the Movie: Hell Verse,Japan,10/15/2016,2010,TV-14,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",2/1/2017,141.2,142.41,139.3,140.78,140.78,6033400
s5751,Movie,Blind Date,France,10/15/2016,2015,TV-14,"Comedies, International Movies, Music & Musicals",2/2/2017,140.61,141.04,139.05,139.2,139.2,3462400
s5752,TV Show,DEATH NOTE,Japan,10/15/2016,2006,TV-14,"Anime Series, Crime TV Shows, International TV Shows",2/3/2017,139.51,140.64,139.1,140.25,140.25,3512600
s5753,TV Show,Spotless,"United Kingdom, France",10/15/2016,2015,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2/6/2017,140,141,139.16,140.97,140.97,3552100
s5754,TV Show,Vampire Knight,Japan,10/15/2016,2008,TV-14,"Anime Series, International TV Shows, Romantic TV Shows",2/7/2017,141.49,144.28,141.05,144,144,8573500
s7763,TV Show,Power Rangers Dino Super Charge,,10/15/2016,2016,TV-Y7,Kids' TV,2/8/2017,143.57,145.07,142.56,144.74,144.74,6887100
s6034,Movie,A Family Affair,"Netherlands, Denmark, South Africa",10/16/2016,2015,TV-PG,"Documentaries, International Movies",2/9/2017,144.98,145.09,143.58,144.14,144.14,4555100
s5745,TV Show,Containment,United States,10/21/2016,2016,TV-MA,"TV Dramas, TV Thrillers",2/10/2017,144.68,145.3,143.97,144.82,144.82,6171900
s5746,Movie,Joe Rogan: Triggered,United States,10/21/2016,2016,TV-MA,Stand-Up Comedy,2/13/2017,145.19,145.95,143.05,143.2,143.2,4790400
s5744,Movie,7 aÃ±os,Spain,10/27/2016,2016,TV-MA,"Dramas, International Movies",2/14/2017,143.2,144.11,140.05,140.82,140.82,8367800
s5738,Movie,I Am the Pretty Thing That Lives in the House,"Canada, United States",10/28/2016,2016,TV-14,"Horror Movies, International Movies, Thrillers",2/15/2017,140.72,142.43,140.51,142.27,142.27,5309100
s5739,Movie,Into the Inferno,"United Kingdom, Germany, Canada",10/28/2016,2016,TV-PG,Documentaries,2/16/2017,142.42,142.44,141.07,142.01,142.01,2847500
s5740,Movie,The African Doctor,France,10/28/2016,2016,TV-14,"Comedies, Dramas, International Movies",2/17/2017,141.75,142.9,141.27,142.22,142.22,4588100
s5741,Movie,They Are Everywhere,"France, Belgium",10/28/2016,2016,TV-MA,"Comedies, International Movies",2/21/2017,142.99,143.38,141.81,142.6,142.6,3571500
